Date,LocationISOCode,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,LocationLevel,CityorRegency,Province,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
24,ID-AC,Aceh,30,3,0,27,1241,37,191,1013,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,5.72,236.50,0.57,7.05,2.98%,15.39%,,1.50
24,ID-BA,Bali,63,0,54,9,4576,52,4007,517,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,14.94,1085.34,0.00,12.33,1.14%,87.57%,0.94,1.00
24,ID-BT,Banten,61,0,42,19,2605,103,1791,711,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,5.69,242.95,0.00,9.61,3.95%,68.75%,1.91,1.00
24,ID-BE,Bengkulu,1,0,1,0,289,24,169,96,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,144.53,0.00,12.00,8.30%,58.48%,,1.00
24,ID-JK,DKI Jakarta,633,16,1896,-1279,34103,1113,25463,7527,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,58.36,3144.25,1.48,102.62,3.26%,74.66%,1.03,0.94
24,ID-YO,Daerah Istimewa Yogyakarta,14,1,20,-7,1207,34,846,327,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,3.86,332.41,0.28,9.36,2.82%,70.09%,0.93,
24,ID-GO,Gorontalo,0,1,50,-51,1959,51,1565,343,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,1659.25,0.85,43.20,2.60%,79.89%,0.00,1.00
24,ID-JA,Jambi,0,0,0,0,274,5,131,138,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,78.43,0.00,1.43,1.82%,47.81%,1.00,1.00
24,ID-JB,Jawa Barat,137,3,208,-74,9420,262,5876,3282,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,3.03,208.59,0.07,5.80,2.78%,62.38%,2.01,3.00
24,ID-JT,Jawa Tengah,152,3,99,50,12628,849,8088,3691,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,4.18,347.27,0.08,23.35,6.72%,64.05%,0.81,0.25
24,ID-JI,Jawa Timur,320,23,321,-24,30635,2195,23953,4487,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.91,756.81,0.57,54.23,7.17%,78.19%,1.15,1.21
24,ID-KB,Kalimantan Barat,12,0,0,12,578,4,448,126,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.21,106.59,0.00,0.74,0.69%,77.51%,0.36,1.00
24,ID-KS,Kalimantan Selatan,61,2,47,12,7838,335,5430,2073,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,15.16,1948.27,0.50,83.27,4.27%,69.28%,0.75,1.00
24,ID-KT,Kalimantan Tengah,17,0,10,7,2427,104,1815,508,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,6.61,944.25,0.00,40.46,4.29%,74.78%,0.27,1.00
24,ID-KI,Kalimantan Timur,44,3,10,31,3145,124,1920,1101,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,12.39,885.37,0.84,34.91,3.94%,61.05%,0.55,0.20
24,ID-KU,Kalimantan Utara,8,0,3,5,357,2,314,41,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,12.34,550.58,0.00,3.08,0.56%,87.96%,0.89,1.00
24,ID-BB,Kepulauan Bangka Belitung,0,0,2,-2,228,2,203,23,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,165.25,0.00,1.45,0.88%,89.04%,0.00,1.00
24,ID-KR,Kepulauan Riau,11,1,3,7,756,32,468,256,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,5.70,391.83,0.52,16.59,4.23%,61.90%,0.25,1.00
24,ID-LA,Lampung,3,0,12,-9,365,14,295,56,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.33,40.13,0.00,1.54,3.84%,80.82%,0.50,1.00
24,ID-MA,Maluku,8,0,10,-2,1677,31,1007,639,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,4.33,907.91,0.00,16.78,1.85%,60.05%,0.15,1.00
24,ID-MU,Maluku Utara,4,0,0,4,1778,61,1494,223,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,1359.53,0.00,46.64,3.43%,84.03%,1.00,1.00
24,ID-NB,Nusa Tenggara Barat,14,5,8,1,2596,148,1887,561,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,2.66,492.58,0.95,28.08,5.70%,72.69%,0.78,2.50
24,ID-NT,Nusa Tenggara Timur,0,0,0,0,171,2,149,20,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,31.60,0.00,0.37,1.17%,87.13%,0.00,1.00
24,ID-PA,Papua,83,0,408,-325,3650,42,2685,923,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,19.12,840.95,0.00,9.68,1.15%,73.56%,,1.00
24,ID-PB,Papua Barat,10,1,6,3,659,9,524,126,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,8.77,577.71,0.88,7.89,1.37%,79.51%,5.00,1.00
24,ID-RI,Riau,42,2,52,-12,1279,21,819,439,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,6.91,210.57,0.33,3.46,1.64%,64.03%,1.00,2.00
24,ID-SR,Sulawesi Barat,1,0,0,1,353,7,237,109,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,226.28,0.00,4.49,1.98%,67.14%,0.20,1.00
24,ID-SN,Sulawesi Selatan,46,1,93,-48,11516,350,8554,2612,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.88,1221.61,0.11,37.13,3.04%,74.28%,1.39,1.00
24,ID-ST,Sulawesi Tengah,1,0,1,0,239,8,207,24,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,80.86,0.00,2.71,3.35%,86.61%,0.50,0.00
24,ID-SG,Sulawesi Tenggara,4,2,8,-6,1327,24,908,395,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,503.52,0.76,9.11,1.81%,68.43%,0.31,1.00
24,ID-SA,Sulawesi Utara,2,5,34,-37,3554,154,2455,945,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,1345.25,1.89,58.29,4.33%,69.08%,0.07,
24,ID-SB,Sumatera Barat,26,0,12,14,1659,49,1055,555,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,4.71,300.58,0.00,8.88,2.95%,63.59%,0.38,0.00
24,ID-SS,Sumatera Selatan,32,1,85,-54,4157,228,2905,1024,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.89,505.87,0.12,27.75,5.48%,69.88%,0.94,0.25
24,ID-SU,Sumatera Utara,37,6,65,-34,6166,285,3205,2676,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,2.49,414.52,0.40,19.16,4.62%,51.98%,0.47,2.00



























